AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.0,26.05,40.0,0.0,50.0,53.97,30.53,39.68
25-29,75.0,29.78,18.18,0.0,33.33,50.45,44.93,41.67
30-34,14.29,35.78,14.29,0.0,25.0,57.98,42.86,48.37
35-39,66.67,43.2,41.67,0.0,40.0,64.67,36.67,55.76
40-44,75.0,47.57,37.5,0.0,66.67,67.46,54.84,60.23
45-49,75.0,57.84,53.85,100.0,100.0,72.33,50.0,66.84
50-54,100.0,56.2,25.0,0.0,100.0,75.37,59.26,68.43
55-59,50.0,68.5,0.0,100.0,33.33,76.68,42.5,72.55
60-64,25.0,65.41,75.0,0.0,50.0,81.46,58.62,75.78
65-OVER,100.0,63.4,80.0,0.0,25.0,76.64,60.29,72.89
TOTAL,54.29,48.37,39.13,25.0,45.1,69.66,44.98,61.37
