AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,43.49,50.00,0.00,30.00,48.12,32.24,43.62
25-29,50.00,42.91,15.38,100.0,50.00,44.46,33.85,43.02
30-34,12.50,49.84,44.44,0.00,0.00,54.55,40.74,50.85
35-39,0.00,61.15,40.00,0.00,33.33,62.98,44.90,60.91
40-44,66.67,63.57,33.33,100.0,75.00,70.11,30.43,65.27
45-49,33.33,70.70,71.43,66.67,50.00,67.43,45.45,67.73
50-54,100.0,68.26,57.14,0.00,42.86,68.66,35.19,67.04
55-59,0.00,72.40,28.57,0.00,33.33,72.68,41.51,70.99
60-64,80.00,73.18,71.43,0.00,63.64,76.23,62.16,74.33
65-OVER,77.78,73.79,87.50,0.00,75.00,77.17,51.67,75.30
TOTAL,48.84,62.01,48.05,50.00,43.94,67.06,39.48,63.20
