AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,28.57,42.5,47.53,66.67,35.71,53.65,45.56,51.33
25-29,12.0,31.37,42.37,0.0,13.33,47.38,43.84,45.64
30-34,28.57,41.67,28.79,100.0,30.0,54.83,47.46,52.45
35-39,30.0,39.02,38.46,0.0,16.67,64.42,44.34,60.99
40-44,38.1,48.65,44.44,0.0,18.18,71.12,54.0,68.28
45-49,38.71,48.89,54.17,0.0,33.33,73.9,53.98,70.95
50-54,30.77,60.0,48.65,0.0,60.0,76.51,52.87,73.98
55-59,30.0,57.5,40.74,0.0,72.73,74.59,70.48,73.26
60-64,33.33,56.1,63.16,0.0,33.33,80.14,58.95,77.78
65-OVER,36.84,57.14,53.12,50.0,66.67,75.2,67.71,74.32
TOTAL,31.27,48.91,44.43,36.36,36.36,69.5,53.44,66.97
