AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,31.25,28.82,36.07,50.00,25.33,46.64,30.68,38.71
25-29,33.33,28.70,25.56,0.00,29.82,39.20,28.65,34.39
30-34,46.15,40.27,32.88,50.00,29.17,45.98,36.96,43.03
35-39,29.55,45.74,50.00,0.00,38.89,56.46,42.83,51.56
40-44,30.56,49.38,46.75,100.0,48.57,58.69,52.68,55.42
45-49,38.89,57.49,46.43,0.00,37.50,63.64,52.51,60.66
50-54,55.00,57.42,41.98,80.00,52.63,68.11,54.95,63.90
55-59,62.07,61.37,49.28,80.00,62.50,70.58,56.90,67.22
60-64,69.57,68.49,57.89,0.00,77.78,76.84,62.20,74.29
65-OVER,66.67,66.84,54.67,33.33,62.90,76.79,69.90,74.89
TOTAL,45.38,49.77,42.54,50.00,43.31,65.12,49.10,59.85
