AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,44.68,38.44,46.83,66.67,35.53,58.40,41.81,50.93
25-29,16.67,34.70,32.94,100.0,35.19,50.37,40.91,45.40
30-34,35.56,45.23,45.95,100.0,58.54,61.76,52.63,57.14
35-39,29.63,56.29,44.93,50.00,47.50,68.85,60.18,65.02
40-44,53.33,61.37,65.00,57.14,58.14,72.83,58.98,68.69
45-49,57.58,61.60,61.29,0.00,40.43,77.00,62.26,72.10
50-54,61.76,63.36,64.58,50.00,55.26,77.20,58.91,72.54
55-59,54.05,66.42,55.81,100.0,80.95,78.89,62.24,75.07
60-64,54.55,69.45,59.26,0.00,92.31,81.62,66.59,78.44
65-OVER,52.78,65.38,60.00,100.0,59.46,78.75,67.43,76.18
TOTAL,44.11,55.87,51.44,56.00,51.30,72.25,55.73,67.16
