AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.0,45.71,40.0,0.0,25.0,50.57,28.57,46.23
25-29,0.0,41.61,40.0,0.0,0.0,47.28,31.58,44.82
30-34,0.0,49.12,40.0,0.0,28.57,57.04,26.92,53.36
35-39,0.0,62.73,0.0,0.0,100.0,59.89,76.0,61.0
40-44,100.0,58.16,0.0,0.0,0.0,65.15,59.09,63.32
45-49,50.0,69.29,0.0,0.0,0.0,69.08,66.67,68.67
50-54,0.0,68.11,0.0,100.0,0.0,73.62,57.14,71.73
55-59,50.0,72.28,0.0,100.0,0.0,77.73,50.0,75.75
60-64,100.0,70.56,0.0,0.0,66.67,77.0,42.86,74.06
65-OVER,25.0,73.09,0.0,0.0,75.0,80.0,56.67,77.93
TOTAL,47.06,63.77,27.03,66.67,31.43,68.9,45.2,66.43
