AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,42.98,52.86,56.10,57.69,52.04,54.03,45.07,52.44
25-29,36.43,48.83,43.86,40.00,36.89,40.84,38.46,42.09
30-34,41.07,57.84,58.59,33.33,52.70,52.77,50.11,53.29
35-39,62.09,69.54,62.50,33.33,66.27,66.83,62.22,66.43
40-44,55.69,73.91,72.93,50.00,71.76,73.15,65.41,71.75
45-49,67.40,77.30,72.92,75.00,63.33,75.11,68.12,74.34
50-54,70.59,80.19,65.50,100.0,77.00,79.48,71.86,78.26
55-59,63.85,82.42,69.77,100.0,75.00,80.91,71.52,79.77
60-64,67.86,85.86,79.31,0.00,78.12,83.07,72.59,82.48
65-OVER,72.31,84.97,65.36,66.67,74.42,82.70,74.37,82.04
TOTAL,58.40,72.43,63.23,57.69,62.80,72.61,61.99,70.76
