AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,45.77,39.52,46.75,20.0,40.7,56.34,36.28,44.19
25-29,34.62,40.54,34.69,14.29,35.71,47.55,36.08,42.39
30-34,43.33,47.72,39.42,33.33,28.0,54.24,47.23,49.77
35-39,50.0,56.04,43.66,66.67,52.38,62.72,48.68,57.84
40-44,53.57,59.82,56.92,25.0,50.0,68.52,48.1,62.31
45-49,57.3,64.36,62.3,50.0,56.6,71.62,47.51,66.51
50-54,66.67,67.78,69.81,85.71,48.98,76.02,45.85,70.37
55-59,59.74,70.73,57.14,62.5,50.0,79.04,53.9,73.53
60-64,56.41,73.1,56.25,50.0,67.65,80.94,51.71,76.07
65-OVER,56.72,72.01,48.94,50.0,58.21,76.28,53.7,73.93
TOTAL,51.52,58.27,49.02,42.47,45.22,69.63,44.8,62.24
