AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,33.33,55.64,0.00,45.16,50.35,36.32,47.02
25-29,0.00,35.02,34.67,50.00,26.67,45.12,46.67,43.26
30-34,80.00,40.25,32.81,0.00,38.46,53.20,50.53,50.60
35-39,50.00,46.64,51.22,0.00,44.44,60.09,51.00,57.47
40-44,80.00,56.10,41.67,0.00,77.78,62.94,58.67,61.66
45-49,77.78,55.76,48.48,50.00,75.00,69.73,52.70,67.24
50-54,60.00,54.12,52.63,50.00,70.00,72.15,59.76,69.15
55-59,57.14,56.65,56.00,0.00,75.00,72.04,64.86,69.70
60-64,0.00,67.68,47.06,0.00,100.0,75.83,80.00,74.77
65-OVER,25.00,68.17,33.33,0.00,30.00,75.58,55.28,74.10
TOTAL,54.00,52.65,45.85,25.00,48.11,66.02,51.69,63.28
