AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,51.41,34.05,50.59,32.39,40.51,56.16,41.81,42.44
25-29,48.90,34.81,50.92,48.15,40.90,54.48,43.09,43.70
30-34,49.04,44.38,50.22,43.55,42.61,53.57,44.70,47.88
35-39,61.33,50.87,54.68,45.00,49.58,58.53,50.86,53.76
40-44,67.52,54.68,59.97,58.73,57.29,65.91,55.60,59.41
45-49,67.97,57.61,65.56,62.22,59.93,71.27,59.23,64.01
50-54,67.10,57.67,64.46,42.31,59.83,73.79,57.16,65.03
55-59,58.89,59.28,63.60,40.74,63.42,74.68,55.87,66.06
60-64,57.54,64.45,63.07,47.37,62.18,75.38,57.68,68.65
65-OVER,52.40,65.53,55.79,38.46,57.79,71.47,57.61,67.40
TOTAL,58.26,50.82,55.91,44.33,50.90,65.94,51.25,57.07
