AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,41.64,44.16,50.0,31.03,50.0,39.6,43.35
25-29,42.86,30.14,36.84,0.0,13.64,43.05,40.22,34.87
30-34,20.0,43.8,52.94,50.0,50.0,50.59,41.94,46.87
35-39,0.0,52.76,54.29,0.0,60.0,55.71,47.27,53.38
40-44,20.0,63.02,44.83,100.0,75.0,65.99,50.0,63.35
45-49,50.0,64.13,44.83,75.0,50.0,71.24,57.89,67.07
50-54,50.0,65.89,70.37,100.0,83.33,74.83,45.65,70.37
55-59,33.33,69.22,64.29,0.0,42.86,76.06,63.27,72.63
60-64,55.56,71.14,62.5,0.0,83.33,80.29,62.5,76.07
65-OVER,66.67,68.11,52.63,66.67,72.73,76.11,63.38,73.03
TOTAL,40.74,53.82,50.0,61.9,44.12,68.19,48.61,60.31
