AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,22.22,27.61,15.91,50.00,11.76,26.69,13.83,23.41
25-29,11.76,18.83,9.80,0.00,11.54,17.47,13.43,16.38
30-34,21.43,13.55,17.02,0.00,0.00,19.03,20.00,17.51
35-39,0.00,26.56,11.43,100.0,0.00,21.25,46.67,22.57
40-44,25.00,29.46,14.29,0.00,20.00,28.46,17.39,27.21
45-49,66.67,42.61,10.00,100.0,33.33,39.41,40.74,39.15
50-54,0.00,52.17,9.09,0.00,0.00,49.25,70.00,48.89
55-59,50.00,65.79,33.33,0.00,0.00,53.85,44.44,56.63
60-64,50.00,69.35,0.00,0.00,0.00,63.12,60.00,63.85
65-OVER,0.00,67.89,16.67,0.00,33.33,62.32,54.55,62.25
TOTAL,19.18,36.66,13.33,50.00,12.64,34.46,24.77,32.48
