AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,20.0,42.31,57.14,33.33,16.67,40.22,25.0,39.64
25-29,0.0,41.14,22.22,0.0,33.33,37.6,38.46,38.39
30-34,50.0,50.0,33.33,0.0,0.0,50.66,45.0,49.63
35-39,50.0,52.25,33.33,0.0,50.0,57.5,14.29,53.89
40-44,100.0,57.41,36.36,100.0,0.0,61.5,50.0,59.34
45-49,50.0,67.77,85.71,0.0,50.0,57.03,41.18,59.95
50-54,33.33,70.48,85.71,0.0,60.0,65.26,40.0,66.22
55-59,66.67,71.08,25.0,100.0,66.67,60.74,41.18,63.29
60-64,0.0,76.15,100.0,0.0,50.0,68.06,50.0,69.98
65-OVER,37.5,73.23,33.33,100.0,0.0,72.82,72.73,72.29
TOTAL,37.5,60.96,45.95,57.14,42.86,60.03,42.77,59.3
