AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.0,33.73,31.82,0.0,29.41,45.54,27.38,40.79
25-29,0.0,27.27,23.53,0.0,50.0,35.25,36.03,34.59
30-34,42.86,27.63,18.75,0.0,50.0,49.76,42.22,46.88
35-39,40.0,45.16,28.57,100.0,0.0,59.67,52.0,57.78
40-44,66.67,53.42,28.57,0.0,50.0,63.55,45.95,61.18
45-49,75.0,65.69,50.0,0.0,33.33,66.24,46.07,64.56
50-54,100.0,61.9,42.86,0.0,100.0,67.11,62.03,66.29
55-59,50.0,65.71,33.33,0.0,25.0,71.87,44.29,69.66
60-64,33.33,64.89,50.0,0.0,66.67,76.49,61.02,74.46
65-OVER,85.71,63.88,57.14,0.0,33.33,71.87,54.29,70.6
TOTAL,50.0,54.08,31.68,16.67,38.6,63.18,43.05,60.61
