AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,43.75,75.00,0.00,0.00,60.36,37.50,55.16
25-29,0.00,33.33,0.00,0.00,0.00,55.13,60.00,47.66
30-34,0.00,47.46,50.00,0.00,0.00,55.73,62.50,53.23
35-39,0.00,61.19,100.0,0.00,0.00,63.41,50.00,62.29
40-44,0.00,60.78,100.0,0.00,0.00,65.70,60.00,63.98
45-49,0.00,63.33,33.33,0.00,50.00,71.19,40.00,68.02
50-54,0.00,67.14,50.00,0.00,0.00,81.73,80.00,77.17
55-59,0.00,77.22,100.0,0.00,0.00,73.08,57.14,73.99
60-64,0.00,83.12,0.00,100.0,0.00,80.41,100.0,81.52
65-OVER,0.00,74.42,0.00,0.00,0.00,78.46,44.44,77.01
TOTAL,0.00,64.24,56.52,25.00,12.50,71.16,57.14,68.67
