PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
02,34.1,54.84,0.0,45.96
03,70.21,72.41,50.0,71.4
04,64.4,70.49,100.0,67.73
05,47.58,55.45,33.33,52.14
06,36.83,51.77,0.0,45.9
07,71.58,75.06,0.0,73.45
08,67.71,72.58,100.0,70.36
09,62.13,63.87,0.0,63.02
10,64.79,71.47,66.67,68.45
11,62.54,69.98,66.67,66.44
12,64.45,66.58,0.0,65.58
13,61.95,64.77,100.0,63.42
14,52.84,58.4,100.0,55.78
15,70.1,71.81,0.0,70.95
16,51.23,60.14,33.33,56.16
17,51.37,60.16,150.0,56.1
18,48.88,57.5,100.0,54.1
19,64.76,69.42,0.0,67.25
20,60.95,68.84,0.0,65.05
21,72.73,76.43,80.0,74.73
99999,0.0,0.0,0.0,0.0
TOTAL,58.54,64.73,60.61,61.92
