AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,23.08,50.22,100.0,33.33,48.49,37.58,46.72
25-29,16.67,11.11,46.56,100.0,33.33,43.40,37.38,42.71
30-34,0.00,20.00,41.67,0.00,0.00,54.07,47.67,52.21
35-39,50.00,26.67,32.43,100.0,54.55,60.19,53.64,58.07
40-44,100.0,53.33,44.68,0.00,0.00,62.40,50.33,60.17
45-49,25.00,25.00,49.43,0.00,66.67,65.12,51.70,63.22
50-54,50.00,25.00,59.65,0.00,60.00,70.23,46.27,67.95
55-59,25.00,33.33,46.30,0.00,60.00,68.99,52.21,66.99
60-64,100.0,25.00,34.78,0.00,62.50,73.72,53.54,71.72
65-OVER,40.00,62.50,42.86,0.00,69.23,68.53,58.60,67.66
TOTAL,37.14,30.91,46.15,44.44,45.83,62.71,47.36,60.46
