AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,34.21,75.00,25.00,35.71,53.01,39.04,50.68
25-29,33.33,32.26,11.11,50.00,33.33,44.95,38.20,43.60
30-34,66.67,39.44,12.50,0.00,33.33,56.44,49.35,54.93
35-39,35.71,42.31,50.00,0.00,60.00,64.16,52.05,62.06
40-44,50.00,55.10,40.00,100.0,100.0,68.43,56.94,67.32
45-49,42.86,60.32,50.00,0.00,71.43,69.43,60.53,68.55
50-54,50.00,60.81,80.00,0.00,57.14,69.73,64.10,69.01
55-59,66.67,66.67,60.00,66.67,33.33,72.84,50.94,71.64
60-64,25.00,65.08,100.0,0.00,100.0,77.69,57.14,75.96
65-OVER,33.33,65.19,50.00,0.00,57.14,76.66,51.22,75.44
TOTAL,37.97,52.54,47.06,41.67,54.24,66.85,50.44,65.24
