AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,42.59,51.39,54.62,37.50,40.66,53.78,43.90,51.63
25-29,22.58,29.05,42.00,37.50,24.56,45.28,35.37,40.32
30-34,35.00,41.63,41.49,50.00,42.55,56.63,46.44,52.34
35-39,48.39,54.73,57.73,50.00,42.86,60.92,52.89,58.62
40-44,59.26,58.15,64.79,100.0,43.14,66.71,57.03,64.05
45-49,58.82,60.51,49.52,0.00,54.29,71.11,54.46,67.28
50-54,43.33,63.09,50.53,100.0,56.41,73.63,56.66,69.88
55-59,55.88,62.95,61.36,100.0,52.94,75.16,54.27,71.38
60-64,72.73,67.26,54.35,100.0,40.74,78.44,61.81,75.26
65-OVER,51.22,67.52,51.76,100.0,72.00,76.75,58.12,74.45
TOTAL,47.67,54.23,51.71,53.33,43.15,67.04,50.32,62.78
