AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,45.75,45.41,48.85,58.62,45.90,55.91,45.03,52.88
25-29,46.77,39.64,46.56,62.50,42.13,49.98,39.96,47.90
30-34,50.98,51.98,53.38,28.57,60.25,61.27,51.48,59.23
35-39,57.14,60.14,62.00,54.55,58.82,67.61,54.27,65.39
40-44,64.07,69.20,63.46,75.00,59.21,72.61,60.26,70.84
45-49,60.25,67.04,67.46,72.73,67.28,74.49,64.82,72.87
50-54,57.03,66.29,66.51,87.50,66.23,76.67,64.57,74.80
55-59,60.63,68.64,67.67,87.50,72.64,77.57,66.96,76.16
60-64,59.00,67.36,63.00,66.67,69.44,79.34,70.54,77.85
65-OVER,59.70,68.70,63.99,70.00,70.74,78.62,72.20,77.58
TOTAL,56.47,60.25,58.82,63.49,59.07,71.04,57.14,68.65
