AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,40.00,40.72,71.43,57.14,48.00,59.02,41.42,50.84
25-29,35.29,42.37,22.73,33.33,21.74,38.60,27.63,39.56
30-34,31.25,50.90,85.71,66.67,55.56,54.07,33.90,52.02
35-39,20.00,55.83,35.29,0.00,25.00,62.97,40.82,58.02
40-44,41.18,62.20,57.14,25.00,50.00,67.86,52.63,64.21
45-49,50.00,66.63,70.00,0.00,42.86,70.61,59.09,68.12
50-54,56.25,69.75,75.00,50.00,37.50,75.89,56.72,72.10
55-59,81.82,74.87,60.00,0.00,33.33,76.55,55.77,75.28
60-64,37.50,78.56,100.0,50.00,50.00,82.27,46.81,79.63
65-OVER,60.53,75.59,79.17,100.0,83.33,80.49,65.09,78.63
TOTAL,46.74,61.86,62.65,47.83,41.60,69.20,47.38,65.23
