PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SENOIA,00000,66.53,59.92,00000,81.82,72.73,00000,00000,00000,00000,74.36,55.81,00000,50000,16.67,10000,73.23,71.40,00000,73.64,57.46,70.60
MORELAND,00000,60.61,58.10,00000,10000,40000,00000,00000,00000,00000,66.67,40000,00000,55.56,40000,00000,72.98,73.33,00000,69.05,50.75,70.94
PINE ROAD,00000,60.29,59.02,00000,25000,37.50,00000,10000,00000,00000,76.92,37.50,00000,40000,75000,10000,71.03,71.21,00000,77.78,61.11,69.76
DRESDEN,00000,65.62,52.78,00000,75000,00000,00000,00000,00000,00000,40000,50000,00000,10000,00000,10000,67.99,70.21,00000,88.46,62.50,68.57
NEWNAN,25000,45.89,33.06,00000,45.45,40000,00000,00000,10000,00000,27.27,40.91,00000,80000,66.67,00000,65.63,63.28,00000,55.12,41.07,55.13
SHARPSBURG,50000,65.29,54.91,10000,58.82,42.11,00000,10000,10000,10000,72.92,51.43,00000,38.89,46.15,50000,73.29,70.57,10000,70.77,62.07,70.19
FISCHER ROAD,00000,61.02,55.34,00000,58.82,22.22,00000,00000,00000,00000,59.72,54.72,00000,45.45,52.38,10000,69.48,70.11,50000,70.10,64.86,67.49
CEDAR CREEK,10000,60.48,61.72,00000,54.55,58.33,00000,10000,33.33,00000,66.67,75000,00000,66.67,63.64,00000,74.69,73.09,00000,71.18,63.82,72.17
GRANTVILLE,66.67,54.39,49.52,00000,60000,25000,00000,10000,00000,00000,64.71,50000,00000,66.67,50000,00000,65.41,62.06,00000,69.26,58.71,62.78
HARALSON,00000,62.24,60000,00000,44.44,60000,00000,00000,00000,00000,80000,10000,00000,60000,40000,00000,71.84,72.27,00000,66.36,58.23,70.04
WELCOME,00000,52.27,55.17,00000,61.54,63.64,00000,00000,10000,00000,62.50,46.15,00000,66.67,00000,00000,70.59,65.88,00000,73.57,59.29,66.61
PANTHER CREEK,00000,53.33,49.09,00000,46.15,37.50,00000,00000,00000,00000,68000,63.64,00000,71.43,00000,50000,64.72,65.46,00000,70.30,53.96,63.61
RAYMOND,10000,55.84,57.61,00000,33.33,66.67,00000,10000,00000,00000,52.63,50000,00000,10000,00000,10000,72.80,71.03,00000,65.93,65.82,69.97
TURIN,42.86,65.24,60000,00000,50000,50000,00000,00000,00000,00000,70.83,61.11,00000,62.50,66.67,10000,75.03,72.73,00000,72.15,56.02,71.71
SMOKEY ROAD,00000,51.35,44.44,00000,33.33,25000,00000,00000,00000,10000,73.91,60000,00000,25000,50000,10000,64.91,65.96,00000,61.86,45.22,59.88
TURKEY CREEK,50000,57.58,55.74,00000,41.67,57.14,00000,00000,00000,00000,41.46,45000,00000,44.44,28.57,10000,56.32,56.94,00000,55.48,50.00,54.63
CENTRAL,10000,40.36,26.67,00000,70.59,15.38,00000,10000,00000,00000,27.50,21.88,00000,44.44,50000,00000,44.23,41.76,40000,49.70,36.07,42.87
ARTS CENTRE,33.33,64.04,59.77,00000,53.70,47.17,00000,00000,75000,33.33,60.56,53.19,00000,52.21,52.33,63.64,70.50,67.91,00000,72.74,60.04,67.47
GREENTOP,10000,50000,50000,00000,57.14,57.14,00000,10000,00000,00000,48.39,34.78,00000,64.29,60000,00000,67.44,66.26,10000,62.21,46.82,62.73
EXPO CENTER,00000,50000,32.93,00000,33.33,25000,00000,00000,00000,00000,38.46,34.78,00000,66.67,00000,10000,67.46,71.13,00000,53.74,38.30,63.61
WHITE OAK,00000,62.72,55.56,00000,61.54,50000,00000,00000,50000,00000,50.75,57.81,10000,59.09,40000,75000,69.03,67.42,10000,72.76,62.20,66.73
MADRAS,25000,68.91,55.93,00000,57.14,61.54,00000,00000,00000,00000,64.10,73.53,00000,80000,38.89,66.67,71.69,71.48,10000,76.14,59.52,70.02
CANNONGATE,50000,66.89,62.28,00000,66.67,46.67,00000,00000,00000,00000,70000,52000,00000,66.67,50000,10000,74.31,74.60,10000,76000,67.21,73.01
WESTSIDE,00000,51.43,35.29,00000,00000,10000,00000,00000,00000,00000,75000,50000,00000,00000,00000,00000,57.06,56.56,00000,70.08,51.78,58.64
NORTHSIDE,00000,68.49,56000,00000,71.43,40000,00000,00000,00000,00000,73.68,36.84,00000,50000,00000,50000,74.65,74.93,00000,74.02,52.87,71.57
THOMAS CROSSROADS,00000,64.16,58.74,00000,52.63,56.25,00000,00000,00000,00000,52.08,67.44,00000,75000,41.18,10000,73.97,70.59,00000,72.57,63.95,70.63
COWETA CENTRAL,00000,61.54,54.24,00000,50000,33.33,00000,00000,00000,00000,62.96,61.90,00000,66.67,66.67,10000,75.85,70.45,00000,67.16,70.21,71.06
JEFFERSON PARKWAY,33.33,49.80,42.63,00000,51.11,51.02,00000,75000,00000,00000,55.61,48.57,00000,38.75,41.49,33.33,56.84,52.87,50000,63.41,46.64,54.10
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,38.30,58.88,53.08,33.33,55.41,47.09,00000,73.33,47.06,42.86,58.53,52.42,50.00,55.14,45.94,69.64,69.75,68.38,52.38,64.14,51.60,65.75
