PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SAMMY MCCLURE MID SC,62.96,71.36,57.64,50.00,67.39,74.27,64.24,72.56
NORTHSIDE ELEM SCH,28.57,63.26,50.00,0.00,40.00,75.00,57.36,71.46
MOSES MIDDLE SCHOOL,65.38,68.78,62.60,50.00,69.64,72.32,60.09,70.23
RUSSOM ELEM SCH,50.00,70.41,64.87,42.86,66.30,71.53,61.98,69.91
MT TABOR PARK,57.14,62.63,61.33,0.00,55.68,68.27,55.56,66.09
WATSON GOVT COMPLEX,52.94,56.33,55.95,33.33,42.86,62.94,47.64,59.53
P B RITCH MIDD SCH,58.93,63.96,63.58,33.33,62.50,66.53,54.13,64.35
SARA RAGSDALE ELM SC,43.75,55.71,57.69,100.0,53.06,65.99,57.42,63.75
PAULDING CO HIGH SC,59.09,61.95,57.24,60.00,55.00,65.60,51.30,63.26
HIRAM HIGH SCHOOL,51.11,65.64,60.92,14.29,51.32,66.69,50.63,64.13
TAYLOR FARM PARK,55.77,65.39,58.69,75.00,53.15,71.46,55.30,67.61
AUSTIN MIDDLE SCHOOL,47.22,63.27,47.31,55.56,51.14,68.73,53.12,65.59
NEBO ELEMENTARY SCH,66.67,61.49,59.09,75.00,60.34,67.25,52.37,65.05
CARL SCOGGINS MID SC,54.55,66.24,46.51,66.67,50.00,69.22,56.73,67.68
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,55.60,63.70,58.76,48.28,56.98,69.03,55.81,66.44
