AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,35.29,50.00,25.00,55.32,35.62,53.28
25-29,0.00,0.00,25.00,50.00,66.67,42.98,31.67,42.12
30-34,0.00,25.00,28.57,0.00,60.00,49.62,57.14,49.70
35-39,42.86,33.33,37.50,0.00,20.00,58.42,40.54,57.24
40-44,100.0,60.00,42.86,0.00,66.67,62.74,42.86,62.09
45-49,50.00,33.33,50.00,0.00,25.00,64.33,53.33,63.59
50-54,50.00,28.57,70.00,100.0,80.00,71.48,60.00,70.77
55-59,50.00,0.00,62.50,60.00,100.0,73.15,70.00,72.98
60-64,100.0,50.00,100.0,100.0,100.0,77.09,70.59,76.97
65-OVER,66.67,50.00,55.56,0.00,62.50,73.59,80.65,73.70
TOTAL,53.85,33.33,45.98,55.56,64.00,67.32,59.53,66.81
