AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,29.27,35.00,100.0,33.33,51.79,23.53,47.00
25-29,20.00,21.98,66.67,100.0,60.00,47.99,44.78,45.43
30-34,0.00,32.14,38.46,0.00,66.67,54.98,48.35,51.64
35-39,100.0,31.25,50.00,100.0,50.00,67.33,40.45,62.46
40-44,0.00,40.82,40.00,0.00,100.0,66.29,52.50,63.70
45-49,75.00,50.70,40.00,100.0,0.00,74.34,56.96,71.13
50-54,100.0,57.73,50.00,0.00,100.0,71.96,48.33,69.16
55-59,0.00,59.77,0.00,0.00,25.00,73.24,52.11,70.18
60-64,50.00,67.86,0.00,0.00,50.00,77.03,55.32,74.83
65-OVER,33.33,69.26,75.00,0.00,100.0,77.55,57.95,76.14
TOTAL,51.61,50.47,45.33,80.00,56.25,68.42,47.03,65.24
