AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,52.67,46.42,56.52,50.94,50.66,56.94,38.03,51.20
25-29,46.64,44.09,50.94,43.08,42.97,50.48,33.62,46.77
30-34,50.43,51.89,56.52,62.30,51.34,58.03,40.61,54.34
35-39,62.25,58.60,61.97,54.41,58.08,65.75,47.02,61.64
40-44,66.69,64.84,64.05,50.77,61.19,71.59,51.41,67.46
45-49,69.60,67.89,65.70,63.64,65.23,75.78,52.45,71.44
50-54,63.41,70.64,67.73,58.82,68.38,77.60,51.21,73.61
55-59,63.61,72.05,68.95,57.89,71.36,79.73,50.85,76.02
60-64,61.79,73.36,67.56,55.88,70.17,80.97,51.87,77.67
65-OVER,59.49,72.32,64.55,67.65,72.53,80.48,58.12,77.97
TOTAL,59.89,60.50,60.56,55.59,58.90,71.59,45.00,66.04
