AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,30.00,43.48,47.06,80.00,35.71,52.80,42.03,50.90
25-29,75.00,28.57,40.00,100.0,37.50,46.09,41.44,45.66
30-34,33.33,33.33,38.46,0.00,33.33,56.19,41.25,54.59
35-39,50.00,20.00,41.67,100.0,20.00,62.38,47.83,61.13
40-44,57.14,36.36,40.00,100.0,75.00,66.05,48.48,64.82
45-49,88.89,50.00,66.67,0.00,42.86,71.10,46.30,70.09
50-54,37.50,66.67,63.16,75.00,71.43,72.45,55.00,71.61
55-59,36.36,66.67,61.90,0.00,50.00,76.37,58.90,75.26
60-64,40.00,50.00,71.43,100.0,50.00,77.45,68.09,76.83
65-OVER,50.00,64.86,78.57,100.0,33.33,77.80,69.30,77.47
TOTAL,48.65,48.54,55.79,80.95,42.65,69.36,50.35,68.13
