AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,33.33,42.86,100.0,50.00,44.98,33.33,42.99
25-29,0.00,28.57,28.57,50.00,0.00,38.19,36.00,36.80
30-34,0.00,30.19,33.33,0.00,0.00,51.90,33.33,48.41
35-39,100.0,50.00,50.00,0.00,0.00,56.19,15.38,54.33
40-44,0.00,61.82,28.57,0.00,0.00,66.74,52.17,64.87
45-49,100.0,51.61,100.0,0.00,66.67,65.49,55.56,63.99
50-54,100.0,59.04,100.0,0.00,0.00,66.49,30.00,64.51
55-59,60.00,69.44,100.0,100.0,0.00,73.00,33.33,71.76
60-64,50.00,68.35,75.00,100.0,100.0,78.23,70.00,76.71
65-OVER,60.00,63.01,66.67,100.0,0.00,75.38,59.38,73.65
TOTAL,54.55,53.85,51.28,75.00,32.00,63.70,40.83,61.67
