PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
EAST MACON 1,34.14,51.76,16.67,44.15
EAST MACON 2,52.44,65.59,14.29,60.09
EAST MACON 3,56.20,63.22,50.00,60.05
EAST MACON 4,53.30,67.44,33.33,61.50
EAST MACON 5,58.52,71.73,0.00,65.59
GODFREY 1,40.19,55.47,33.33,48.93
GODFREY 2,35.95,51.97,50.00,44.38
GODFREY 3,44.39,60.19,0.00,53.62
GODFREY 4,36.97,53.13,0.00,46.45
GODFREY 5,48.39,63.50,0.00,57.38
HAZZARD 1,46.59,62.14,0.00,55.67
HAZZARD 2,58.49,65.02,100.0,62.21
HAZZARD 3,53.94,63.53,33.33,59.45
HAZZARD 4,74.62,78.19,75.00,76.50
HAZZARD 5,68.14,73.19,100.0,70.95
HOWARD 1,67.88,71.95,0.00,70.26
HOWARD 2,71.92,73.84,50.00,72.99
HOWARD 3,64.98,68.62,36.36,66.99
HOWARD 4,67.87,71.64,0.00,69.94
HOWARD 5,60.78,66.70,50.00,64.19
HOWARD 6,63.20,72.12,150.0,68.34
HOWARD 7,72.60,75.65,100.0,74.24
RUTLAND 1,72.29,75.03,57.14,73.73
RUTLAND 2,65.41,69.70,66.67,67.67
VINEVILLE 1,50.58,58.08,0.00,54.51
VINEVILLE 2,51.94,61.02,16.67,56.96
VINEVILLE 3,45.54,62.17,0.00,55.12
VINEVILLE 4,50.03,63.41,0.00,57.82
VINEVILLE 5,70.50,74.12,0.00,72.45
VINEVILLE 6,62.77,67.66,66.67,65.67
WARRIOR 1,72.16,74.64,100.0,73.49
WARRIOR 2,70.97,75.33,0.00,73.30
TOTAL,57.49,65.97,31.20,62.24
