PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
PEMBROKE,50.00,50.93,45.83,50.00,38.46,61.27,37.42,56.71
DANIELSIDING,50.00,65.30,46.67,150.0,46.67,62.60,56.84,61.93
ELLABELL,29.41,50.00,50.00,25.00,50.00,64.35,42.96,60.50
BLACK CREEK,100.0,54.17,45.45,25.00,62.50,61.86,48.96,59.61
WAYS STATION,41.07,55.65,46.81,0.00,36.36,52.89,40.91,51.25
RH RECREATION COMPX,39.68,50.09,32.52,40.00,26.92,48.98,40.61,46.84
J.F.GREGORY PARK,33.33,55.38,66.67,50.00,55.56,67.78,60.91,66.03
KELLER,50.00,63.91,57.97,83.33,55.56,64.98,59.20,63.97
HWY 144 EAST,56.41,72.65,59.14,75.00,78.12,71.12,67.61,70.39
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PUBLIC SAFETY COMPX,37.93,46.12,48.35,66.67,29.41,53.76,41.39,50.38
TOTAL,43.52,54.83,47.99,57.14,46.15,61.88,50.84,59.21
