AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,60,41.18,0,38.98,24.32,36.43
25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,33.33,21.05,0,49.37,30.61,37.87
30-34,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,76.19,69.23,0,42.65,33.33,48.91
35-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77.42,0,65.62,55.17,66.44
40-44,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,57.89,50,0,71.79,53.57,58.72
45-49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.88,89.29,0,70.73,54.55,72
50-54,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,82.61,100,0,77.55,54.76,75.36
55-59,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,82.35,80,0,80.36,64.10,77.38
60-64,0,150,100,0,0,0,0,0,0,0,0,100,0,100,0,0,87.76,84.21,0,71.74,86.96,83.7
65-OVER,0,100,75,0,0,0,0,0,0,0,0,0,0,0,100,0,84.46,89.94,0,68.18,60.92,78.49
TOTAL,0,69.23,56.25,0,75.0,0.0,0,0,0,0,50.0,50.0,0,50.0,100.0,0,79.09,79.9,0,62.75,53.16,67.66
