AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,62.5,32.36,46.81,0.0,35.29,50.78,36.54,41.15
25-29,0.0,30.89,20.93,0.0,28.57,41.38,37.1,35.59
30-34,44.44,41.76,52.63,100.0,60.0,49.65,40.0,46.22
35-39,33.33,45.82,50.0,100.0,50.0,58.78,34.88,52.53
40-44,60.0,56.03,44.44,0.0,85.71,66.67,50.98,61.28
45-49,50.0,57.89,50.0,0.0,33.33,72.79,48.78,65.41
50-54,16.67,66.72,53.85,0.0,66.67,71.14,48.15,68.24
55-59,33.33,66.78,41.18,0.0,50.0,75.45,55.0,71.21
60-64,100.0,70.0,60.0,0.0,100.0,74.78,51.16,72.41
65-OVER,33.33,64.3,54.55,0.0,45.45,74.95,50.57,71.35
TOTAL,42.37,52.41,43.0,30.0,48.15,66.24,44.48,59.82
