PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BARWICK,0.00,54.79,66.67,0.00,100.0,77.47,48.48,70.55
BOSTON,0.00,54.59,23.08,0.00,25.00,67.87,51.11,60.30
CENTRAL,45.45,57.29,48.00,50.00,41.18,65.63,54.75,62.64
COOLIDGE,60.00,44.23,35.71,0.00,50.00,65.35,64.52,60.06
DOUGLASS,66.67,52.77,35.71,100.0,23.08,53.41,47.45,52.35
ELLABELLE,100.0,64.71,33.33,100.0,66.67,67.85,55.93,66.84
FIRE STATION #2,47.62,61.08,54.55,0.00,57.14,71.23,61.64,68.73
GATLIN CREEK,36.36,53.58,22.73,50.00,28.57,67.86,52.34,64.51
HARPER,0.00,55.30,30.00,0.00,44.44,67.63,51.24,57.64
JERGER,20.00,50.68,70.00,0.00,44.44,74.43,47.52,65.96
MEIGS,50.00,52.13,22.22,50.00,25.00,67.39,47.06,58.57
MERRILVILLE,0.00,57.07,0.00,0.00,0.00,69.78,45.00,64.52
METCALFE,0.00,57.75,0.00,0.00,66.67,73.25,40.00,68.37
NEW COVENANT,50.00,58.56,37.50,100.0,70.00,63.89,55.65,62.58
OCHLOCKNEE,66.67,49.66,12.50,100.0,25.00,64.05,51.56,61.13
PATTEN,0.00,50.00,0.00,0.00,100.0,72.32,57.14,68.98
PAVO,100.0,51.96,0.00,0.00,75.00,67.10,55.56,64.09
REMINGTON ESC,50.00,53.88,33.33,50.00,42.86,61.41,47.40,58.32
RESOURCE CENTER,0.00,58.58,25.00,0.00,25.00,68.87,33.77,57.72
SCOTT,57.14,53.86,38.46,0.00,55.00,69.21,55.70,65.09
99999,0.00,10.00,0.00,0.00,0.00,20.00,16.67,15.09
TOTAL,48.25,54.68,36.00,53.33,43.79,67.19,51.21,61.84
