AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,31.13,36.36,33.33,46.15,45.13,33.85,42.72
25-29,100.0,23.14,30.77,100.0,16.67,45.73,32.14,41.88
30-34,100.0,33.33,18.18,0.00,20.00,52.03,45.28,48.87
35-39,25.00,46.81,66.67,0.00,0.00,57.18,47.73,55.31
40-44,100.0,55.29,37.50,33.33,0.00,64.42,66.67,63.16
45-49,33.33,51.85,53.85,0.00,20.00,68.25,64.86,65.73
50-54,80.00,54.21,22.22,0.00,60.00,66.71,44.12,64.11
55-59,0.00,68.18,16.67,50.00,40.00,68.21,45.45,66.99
60-64,0.00,65.88,33.33,0.00,0.00,75.44,47.06,73.53
65-OVER,33.33,69.07,28.57,100.0,33.33,72.90,48.98,71.88
TOTAL,52.94,50.76,37.19,45.45,30.61,63.55,45.69,61.07
