PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,8.00,0.00,0.00,4.35
99999,0.30,1.00,0.00,0.55
ELLENWOOD,57.99,71.96,60.00,66.02
FOREST PARK 1,35.35,44.89,38.46,40.53
FOREST PARK 2,41.55,55.38,25.00,48.99
FOREST PARK 3,41.58,53.29,0.00,48.02
FOREST PARK 4,50.07,58.68,11.11,54.45
FOREST PARK 5,37.04,48.40,33.33,43.48
FOREST PARK 6,46.91,54.98,100.0,51.23
JONESBORO 1,44.07,59.55,25.00,53.05
JONESBORO 2,43.19,59.62,37.50,52.60
JONESBORO 3,52.06,64.77,38.46,59.06
JONESBORO 4,35.36,50.18,16.67,44.00
JONESBORO 5,53.37,62.35,0.00,58.58
JONESBORO 6,71.68,73.84,0.00,72.84
JONESBORO 7,55.89,63.58,12.50,60.11
JONESBORO 8,36.16,52.07,11.11,45.58
JONESBORO 9,35.49,51.15,40.00,44.25
JONESBORO 10,35.91,52.41,16.67,45.86
JONESBORO 11,56.57,69.31,50.00,63.61
JONESBORO 12,43.94,59.82,0.00,53.17
JONESBORO 13,60.41,71.30,0.00,66.67
JONESBORO 14,62.59,71.92,33.33,67.53
JONESBORO 15,33.42,47.96,20.00,42.11
JONESBORO 16,42.05,55.18,14.29,49.54
JONESBORO 17,43.52,59.18,22.22,52.64
JONESBORO 18,43.09,60.53,0.00,53.06
LAKE CITY,38.71,52.83,33.33,47.03
LOVEJOY 1,54.64,65.46,33.33,60.72
LOVEJOY 2,48.16,60.11,33.33,55.02
LOVEJOY 3,49.66,60.81,35.71,56.17
LOVEJOY 4,52.86,65.83,37.50,60.18
LOVEJOY 5,46.31,59.72,40.00,54.16
MORROW 1,31.22,45.31,33.33,39.35
MORROW 2,51.42,57.57,50.00,54.78
MORROW 3,45.83,58.19,0.00,52.80
MORROW 4,45.68,56.16,33.33,51.33
MORROW 5,56.36,70.89,16.67,64.47
MORROW 6,50.92,64.48,0.00,58.35
MORROW 7,42.22,53.70,12.50,48.69
MORROW 8,51.33,70.12,40.00,62.37
MORROW 9,48.33,61.78,50.00,55.80
OAK 1,40.08,55.67,0.00,48.68
OAK 2,36.42,44.79,16.67,40.85
OAK 3,35.57,48.13,55.56,42.58
OAK 4,41.70,55.78,0.00,49.76
PANHANDLE 1,58.88,70.75,60.00,65.57
PANHANDLE 2,60.03,70.34,50.00,65.71
RIVERDALE 1,57.85,71.57,50.00,65.41
RIVERDALE 2,42.65,58.86,14.29,52.16
RIVERDALE 3,44.41,57.25,0.00,51.58
RIVERDALE 4,39.77,52.15,53.85,46.97
RIVERDALE 5,48.81,61.08,25.00,55.93
RIVERDALE 6,35.44,47.56,0.00,42.23
RIVERDALE 7,34.55,43.91,33.33,39.87
RIVERDALE 8,58.36,69.75,42.86,64.61
RIVERDALE 9,45.04,58.32,0.00,52.43
RIVERDALE 10,33.96,44.60,0.00,40.06
RIVERDALE 11,53.81,66.63,66.67,60.68
RIVERDALE 12,50.75,65.95,55.56,59.38
TOTAL,46.31,58.98,26.42,53.46
