AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,20.91,35.29,50.00,28.57,52.48,40.74,45.41
25-29,0.00,24.21,40.00,0.00,50.00,44.69,37.50,40.32
30-34,0.00,31.18,37.50,0.00,0.00,64.71,41.38,55.89
35-39,50.00,40.00,16.67,0.00,50.00,66.58,52.38,60.93
40-44,100.0,41.67,25.00,0.00,0.00,73.60,55.17,67.25
45-49,50.00,36.76,60.00,0.00,0.00,71.10,56.00,65.86
50-54,50.00,66.23,0.00,0.00,100.0,70.37,50.00,68.55
55-59,100.0,46.84,66.67,0.00,100.0,77.78,64.00,72.66
60-64,0.00,57.14,100.0,0.00,0.00,76.10,66.67,73.07
65-OVER,50.00,51.11,50.00,100.0,100.0,78.32,56.10,75.00
TOTAL,57.89,41.10,39.13,66.67,39.13,69.66,50.17,64.15
