AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,55.56,36.11,49.15,44.44,53.33,58.88,46.88,56.77
25-29,11.11,23.81,28.57,50.00,26.67,46.35,39.32,44.72
30-34,50.00,41.18,42.86,50.00,60.00,51.97,45.19,51.26
35-39,0.00,64.29,26.67,50.00,33.33,59.90,56.00,59.01
40-44,42.86,14.29,50.00,75.00,66.67,64.06,57.33,63.17
45-49,55.56,58.33,58.33,0.00,40.00,68.99,60.71,68.06
50-54,100.0,53.33,61.90,50.00,60.00,73.14,56.32,71.89
55-59,71.43,70.59,76.47,100.0,50.00,77.28,61.25,76.40
60-64,33.33,57.14,37.50,60.00,85.71,80.28,72.04,79.34
65-OVER,50.00,63.16,53.85,78.57,70.00,77.40,67.14,76.74
TOTAL,48.15,47.27,47.48,65.22,52.38,68.12,55.73,66.76
