AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,29.87,37.78,41.25,45.45,43.75,51.72,34.30,43.58
25-29,29.58,28.85,26.67,50.00,27.34,38.99,27.21,33.68
30-34,40.98,38.32,45.28,57.14,39.25,48.12,31.52,43.25
35-39,55.93,46.21,38.60,50.00,39.77,55.70,37.54,50.75
40-44,35.29,50.06,43.68,50.00,58.62,63.09,42.64,56.91
45-49,55.93,56.44,55.21,33.33,58.18,67.40,47.74,62.62
50-54,57.14,59.16,53.85,16.67,45.61,72.51,53.28,66.57
55-59,61.54,65.21,61.40,80.00,31.58,73.57,47.03,69.29
60-64,62.22,68.32,64.10,75.00,57.41,76.97,50.66,72.83
65-OVER,63.74,66.84,49.44,28.57,54.10,74.42,40.87,71.18
TOTAL,48.62,49.79,43.95,47.62,43.21,63.24,38.10,56.66
