AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,50.00,21.28,50.00,33.33,50.00,55.93,34.31,50.73
25-29,0.00,32.32,50.00,0.00,33.33,47.97,52.00,46.59
30-34,33.33,23.86,42.86,0.00,16.67,58.45,63.89,54.86
35-39,25.00,47.95,70.00,0.00,25.00,63.55,53.85,61.49
40-44,28.57,43.28,46.15,0.00,0.00,66.91,41.67,63.66
45-49,50.00,51.69,75.00,100.0,100.0,73.19,51.06,70.54
50-54,72.73,50.00,16.67,0.00,0.00,71.28,71.43,69.42
55-59,70.00,54.67,100.0,0.00,0.00,73.86,59.46,72.24
60-64,44.44,61.54,57.14,0.00,0.00,75.56,59.26,73.73
65-OVER,16.67,66.45,63.64,0.00,57.14,74.68,60.34,73.86
TOTAL,44.93,46.47,54.95,50.00,37.14,68.21,52.16,65.78
