AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,4.60,0.00,0.00,5.56,8.67,2.24,7.11
25-29,0.00,1.14,0.00,0.00,0.00,5.76,6.09,5.29
30-34,0.00,2.86,0.00,0.00,0.00,10.11,5.75,8.96
35-39,0.00,5.36,0.00,0.00,0.00,14.52,12.86,13.71
40-44,33.33,16.00,0.00,0.00,0.00,17.09,12.31,16.53
45-49,50.00,16.67,33.33,0.00,50.00,18.72,7.61,17.89
50-54,0.00,16.67,0.00,0.00,0.00,21.05,12.50,20.07
55-59,50.00,17.17,0.00,0.00,25.00,25.50,4.84,23.83
60-64,0.00,25.00,25.00,0.00,0.00,33.54,13.79,31.63
65-OVER,0.00,26.74,0.00,0.00,33.33,35.05,20.21,33.76
TOTAL,13.89,16.06,2.25,0.00,8.00,22.06,8.53,20.45
