PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,5.720,8.430,0.00,7.270
02,8.920,15.03,0.00,12.51
03,34.94,35.60,0.00,35.29
04,31.75,33.78,100.0,32.90
05,15.88,14.79,0.00,15.24
06,7.750,10.49,0.00,9.420
07,50.14,48.23,0.00,49.12
08,32.88,30.92,0.00,31.81
09,17.96,18.22,0.00,18.10
10,21.68,20.94,50.00,21.30
11,25.95,24.60,0.00,25.24
12,23.37,20.00,0.00,21.58
13,22.34,21.59,0.00,21.94
14,16.18,15.36,0.00,15.75
15,25.44,26.55,0.00,26.00
16,15.97,17.63,0.00,16.89
17,15.95,16.60,0.00,16.30
18,14.79,17.98,0.00,16.70
19,25.24,24.15,0.00,24.64
20,22.06,21.77,0.00,21.91
21,24.02,23.24,0.00,23.60
88888,0.00,0.00,0.00,0.00
TOTAL,21.04,20.82,18.18,20.92
