AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,20.00,8.93,12.50,0.00,0.00,14.06,7.14,12.09
25-29,50.00,3.88,0.00,0.00,0.00,15.18,6.38,11.82
30-34,0.00,8.11,0.00,0.00,12.50,13.70,8.16,11.46
35-39,66.67,9.20,0.00,0.00,0.00,21.38,10.00,17.83
40-44,25.00,13.98,0.00,0.00,0.00,22.56,32.43,20.98
45-49,0.00,20.99,0.00,0.00,0.00,26.58,13.64,24.21
50-54,0.00,22.43,0.00,0.00,0.00,32.06,18.75,28.66
55-59,0.00,31.68,0.00,0.00,33.33,33.97,33.33,33.18
60-64,0.00,32.22,0.00,0.00,33.33,38.44,33.33,36.25
65-OVER,0.00,29.63,50.00,0.00,0.00,44.88,30.56,40.85
TOTAL,19.23,18.81,3.85,0.00,8.57,28.33,17.56,25.05
