AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.05,5.63,50.00,0.00,13.72,8.00,10.39
25-29,10.00,3.47,1.08,0.00,0.00,11.60,10.53,8.18
30-34,0.00,8.64,4.55,0.00,0.00,18.46,5.26,14.61
35-39,0.00,9.71,8.51,0.00,11.11,25.02,8.57,19.77
40-44,0.00,14.46,14.29,0.00,10.00,26.67,10.71,22.21
45-49,15.38,18.67,0.00,33.33,22.22,28.75,10.53,24.91
50-54,10.00,22.37,3.57,0.00,0.00,30.63,38.89,27.79
55-59,22.22,25.80,9.09,0.00,0.00,34.45,5.56,31.34
60-64,50.00,32.18,12.50,0.00,11.11,38.70,36.84,36.71
65-OVER,14.29,33.55,8.70,0.00,15.38,39.24,18.18,37.60
TOTAL,10.28,17.41,5.57,11.11,6.25,28.69,12.77,24.59
