AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,10.30,0.00,0.00,14.29,15.31,7.840,12.78
25-29,0.00,9.670,0.00,0.00,0.00,14.64,6.900,12.00
30-34,0.00,14.36,0.00,0.00,0.00,18.85,8.820,16.19
35-39,0.00,14.15,0.00,0.00,0.00,18.60,9.520,16.56
40-44,0.00,20.99,14.29,0.00,0.00,22.68,13.51,21.41
45-49,0.00,29.19,0.00,0.00,0.00,28.95,18.18,28.19
50-54,0.00,30.49,0.00,0.00,0.00,33.00,11.63,30.88
55-59,50.00,34.27,50.00,0.00,0.00,32.90,40.00,33.70
60-64,0.00,45.66,0.00,0.00,66.67,38.32,26.47,39.81
65-OVER,0.00,41.57,0.00,0.00,20.00,46.16,35.53,44.51
TOTAL,10.00,27.62,6.820,0.00,12.20,32.34,19.33,30.03
