PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,12.71,13.61,0.00,13.17
02,12.57,9.990,0.00,11.19
03,8.530,9.190,0.00,8.860
04,10.61,11.83,0.00,11.23
05,12.39,13.44,0.00,12.94
06,15.60,15.37,33.33,15.50
07,13.35,11.50,50.00,12.38
08,14.47,12.40,0.00,13.37
09,23.01,22.72,0.00,22.82
10,10.83,10.07,0.00,10.38
11,6.330,8.210,0.00,7.300
12,10.62,10.34,14.29,10.48
13,19.40,17.67,0.00,18.39
14,12.57,12.75,0.00,12.65
15,15.74,17.82,0.00,16.80
16,10.92,10.52,0.00,10.69
99999,0.00,0.00,0.00,0.00
TOTAL,12.91,12.88,5.170,12.89
