AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,8.89,5.38,3.30,0.00,2.75,9.00,2.82,5.66
25-29,6.06,2.95,3.06,10.00,2.86,6.14,1.75,3.87
30-34,4.48,5.70,4.15,0.00,2.11,8.01,2.84,5.98
35-39,12.07,8.23,6.39,0.00,5.80,9.97,4.51,8.27
40-44,6.98,11.87,5.23,0.00,6.90,18.06,4.42,12.61
45-49,2.70,15.87,5.42,0.00,8.33,22.13,7.50,16.18
50-54,9.30,22.78,7.09,0.00,0.00,28.49,8.06,22.55
55-59,9.68,29.11,9.56,50.00,11.43,28.96,12.03,26.80
60-64,8.89,32.54,8.25,0.00,8.33,37.70,9.01,31.72
65-OVER,14.93,39.59,12.87,0.00,24.24,40.96,15.88,38.15
TOTAL,8.57,16.46,5.71,4.76,5.58,22.04,5.02,16.41
