PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SHAW,0.00,6.11,1.45,0.00,0.00,21.17,1.24,8.67
MOULTRIE,3.33,5.11,2.46,0.00,10.34,26.22,10.34,18.36
AUTREYVILLE,0.00,6.67,6.06,0.00,0.00,31.05,17.39,25.55
BRIDGECREEK,0.00,3.85,4.17,0.00,0.00,29.16,14.81,26.56
CROSLAND,0.00,21.28,4.55,0.00,33.33,27.38,0.00,23.39
DOERUN,0.00,7.14,0.00,0.00,28.57,30.03,16.67,20.69
FUNSTON,0.00,8.18,3.33,0.00,50.00,35.30,8.33,30.41
HAMILTON,0.00,4.00,0.00,0.00,0.00,20.38,5.88,18.50
HARTSFIELD,0.00,0.00,100.0,0.00,0.00,34.25,10.53,32.99
HOPEWELL,20.00,15.79,0.00,0.00,28.57,29.93,4.35,26.65
LEE,12.50,2.73,2.08,0.00,0.00,32.05,14.29,25.85
MILLCREEK,0.00,15.79,16.67,0.00,25.00,26.58,20.00,25.60
MONK,0.00,10.32,0.00,0.00,25.00,28.70,10.94,25.20
MURPHY,0.00,31.82,40.00,0.00,0.00,33.12,3.57,31.68
NORMAN PARK,0.00,6.45,4.65,0.00,0.00,26.16,9.41,21.33
ROBINSON,0.00,6.10,3.33,0.00,0.00,30.39,17.78,26.02
THIGPEN,0.00,5.56,0.00,0.00,0.00,31.89,22.22,28.84
TYTY,0.00,11.11,3.33,0.00,0.00,25.71,13.64,23.11
WARRIOR,0.00,7.50,2.94,0.00,66.67,32.65,25.00,30.05
TOTAL,3.45,6.45,3.63,0.00,11.76,28.64,9.99,21.62
