AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,3.45,2.03,0.65,0.00,0.00,9.61,1.59,5.91
25-29,8.33,1.82,2.17,0.00,0.00,8.40,0.82,5.36
30-34,33.33,3.88,1.82,0.00,0.00,14.94,4.69,10.73
35-39,16.67,4.72,9.80,0.00,0.00,22.18,12.70,15.61
40-44,3.45,9.85,0.00,0.00,12.50,24.25,17.54,19.00
45-49,0.00,10.73,5.71,0.00,0.00,29.82,15.91,23.25
50-54,8.00,11.64,6.25,0.00,12.50,28.20,11.11,22.26
55-59,0.00,16.57,12.00,0.00,16.67,31.90,8.33,26.62
60-64,16.67,18.94,0.00,0.00,9.09,37.79,12.12,31.82
65-OVER,0.00,19.50,10.00,0.00,36.36,41.16,14.29,36.30
TOTAL,6.98,9.72,3.54,0.00,9.23,27.76,8.14,21.29
