PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1663,17.03,14.40,0.00,15.68
1675,28.32,27.66,0.00,27.97
250,22.70,23.66,0.00,23.20
414,39.52,38.09,0.00,38.76
415,17.98,17.29,0.00,17.61
416,16.44,16.86,50.00,16.73
417,14.06,12.89,0.00,13.44
418,16.24,14.71,0.00,15.39
419,23.60,23.05,0.00,23.29
420,15.41,15.58,0.00,15.51
421,12.72,12.89,0.00,12.80
422,18.64,16.67,50.00,17.65
423,15.51,13.91,0.00,14.67
424,15.90,14.18,0.00,15.01
425,19.16,16.77,0.00,17.75
426,28.42,25.34,0.00,26.82
427,12.69,11.16,0.00,11.86
454,27.48,26.19,0.00,26.79
502,19.10,18.80,0.00,18.93
503,40.22,43.09,0.00,41.69
559,30.97,31.92,0.00,31.43
88888,0.00,0.00,0.00,0.00
TOTAL,18.99,17.86,15.00,18.38
