AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,16.67,7.690,0.00,0.00,14.29,13.48,6.010,11.87
25-29,0.00,0.00,10.53,0.00,16.67,11.53,5.750,10.98
30-34,0.00,10.00,5.260,0.00,50.00,18.60,11.69,17.71
35-39,25.00,0.00,14.29,0.00,0.00,21.48,14.29,20.91
40-44,33.33,0.00,23.08,0.00,20.00,25.70,15.79,25.10
45-49,14.29,25.00,5.880,0.00,20.00,27.28,16.67,26.41
50-54,0.00,16.67,14.29,0.00,12.50,26.29,9.300,25.05
55-59,0.00,0.00,16.67,0.00,66.67,29.16,14.29,28.41
60-64,0.00,66.67,9.090,0.00,0.00,34.62,15.25,33.54
65-OVER,0.00,0.00,0.00,0.00,50.00,43.31,23.18,42.34
TOTAL,10.00,10.77,9.030,0.00,28.57,29.13,12.50,27.81
