AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.77,0.00,0.00,0.00,12.82,2.13,9.68
25-29,0.00,2.21,0.00,0.00,0.00,10.57,4.35,7.44
30-34,0.00,5.19,0.00,0.00,16.67,17.00,17.86,13.45
35-39,50.00,7.77,0.00,0.00,0.00,21.26,12.50,17.28
40-44,25.00,14.66,11.11,0.00,0.00,26.79,3.57,22.56
45-49,16.67,17.32,0.00,0.00,0.00,27.66,3.33,23.38
50-54,50.00,20.00,12.50,0.00,14.29,28.91,15.79,25.78
55-59,0.00,24.58,0.00,0.00,0.00,30.54,10.71,27.80
60-64,0.00,30.84,0.00,0.00,0.00,34.82,17.65,32.83
65-OVER,0.00,34.27,0.00,0.00,0.00,40.47,18.37,38.47
TOTAL,18.92,17.43,1.92,0.00,4.08,27.65,10.24,23.88
