AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,22.22,5.94,3.57,0.00,10.00,21.99,3.62,13.64
25-29,0.00,8.29,5.56,50.00,0.00,18.83,4.31,13.39
30-34,8.33,10.67,2.27,0.00,0.00,21.54,7.69,15.94
35-39,0.00,11.70,2.56,0.00,18.18,24.49,10.71,18.43
40-44,7.14,8.19,6.90,0.00,22.22,34.93,16.67,25.00
45-49,12.50,14.37,17.39,33.33,14.29,37.47,17.19,29.05
50-54,14.29,30.81,14.29,100.0,14.29,46.88,17.65,38.78
55-59,0.00,30.26,5.00,0.00,75.00,44.44,29.79,37.93
60-64,20.00,46.32,36.36,0.00,33.33,50.14,29.41,47.20
65-OVER,12.50,42.78,16.67,100.0,0.00,51.28,28.57,47.48
TOTAL,10.26,20.03,7.59,40.00,13.41,35.34,12.95,27.83
