AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.76,0.00,0.00,0.00,14.54,7.69,10.93
25-29,0.00,4.48,0.00,0.00,0.00,8.64,1.75,5.86
30-34,0.00,7.09,0.00,0.00,0.00,9.38,5.36,7.48
35-39,0.00,14.73,0.00,0.00,0.00,11.67,3.45,10.85
40-44,0.00,17.86,0.00,0.00,9.09,18.36,9.09,16.17
45-49,0.00,22.69,5.56,100.0,0.00,24.44,8.33,21.49
50-54,0.00,35.90,0.00,0.00,0.00,38.38,16.67,35.84
55-59,0.00,47.37,0.00,0.00,0.00,36.55,36.36,38.91
60-64,50.00,56.45,0.00,0.00,0.00,49.62,100.0,51.49
65-OVER,0.00,56.86,0.00,0.00,33.33,52.63,36.36,52.19
TOTAL,1.59,23.60,0.47,25.00,2.74,23.52,8.74,20.51
