AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,2.50,4.55,0.00,0.00,14.46,8.25,10.96
25-29,0.00,2.17,0.00,0.00,0.00,12.52,9.04,9.63
30-34,0.00,5.80,3.70,0.00,0.00,19.91,12.60,15.72
35-39,0.00,7.91,0.00,0.00,0.00,23.29,12.84,18.98
40-44,50.00,13.81,12.00,0.00,0.00,30.70,15.00,26.32
45-49,25.00,15.38,7.14,0.00,66.67,35.66,19.61,31.19
50-54,33.33,16.88,0.00,100.0,42.86,39.69,15.57,33.76
55-59,42.86,15.42,20.00,100.0,16.67,43.93,29.27,37.80
60-64,18.18,24.31,33.33,0.00,16.67,50.09,23.21,44.56
65-OVER,22.22,23.61,50.00,0.00,57.14,53.14,24.16,48.37
TOTAL,18.97,12.90,6.79,50.00,15.38,36.53,15.39,30.58
