PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,15.38,3.710,8.000,0.00,5.260,38.37,16.67,33.13
02,5.560,3.990,8.570,0.00,4.550,16.90,3.850,8.430
03,0.00,6.910,8.160,100.0,3.120,20.18,6.280,12.82
04,0.00,7.140,0.00,0.00,6.250,8.280,3.000,7.030
05,0.00,6.790,0.00,0.00,5.880,20.18,5.940,11.27
06,0.00,8.540,12.00,33.33,4.550,17.49,5.840,14.12
07,0.00,9.220,0.00,0.00,11.11,26.88,12.59,24.28
08,0.00,10.60,7.410,0.00,0.00,29.96,18.98,27.47
09,0.00,8.570,11.11,0.00,16.67,26.45,6.670,19.93
10,14.29,14.77,3.700,0.00,4.760,23.95,10.97,21.95
11,14.29,13.70,16.67,0.00,7.690,30.17,14.60,26.69
12,0.00,9.090,6.670,0.00,5.880,19.95,3.610,15.79
13,0.00,10.03,13.33,100.0,0.00,23.96,13.98,20.30
15,0.00,9.760,0.00,0.00,0.00,16.79,10.39,13.18
16,3.850,6.440,11.54,0.00,14.29,31.75,11.40,22.72
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,4.020,7.340,7.920,18.75,5.490,26.02,9.620,18.87
