PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BOLD SPRINGS,0.00,8.65,10.43,0.00,0.00,7.14,0.00,0.00,0.00,0.00,3.70,4.00,0.00,0.00,25.00,0.00,16.20,19.10,0.00,6.54,6.10,15.68
WHATLEY,0.00,16.00,23.53,0.00,0.00,50.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,30.54,30.40,0.00,14.29,11.11,27.97
WALKER PARK,0.00,13.24,9.87,0.00,0.00,7.69,0.00,0.00,0.00,0.00,10.00,9.09,0.00,6.45,8.33,0.00,26.76,26.97,0.00,13.33,11.11,23.20
GRATIS,0.00,30.77,20.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.56,44.22,0.00,18.18,13.64,38.76
BETWEEN,0.00,11.22,8.25,0.00,5.00,18.18,0.00,0.00,0.00,0.00,0.00,5.56,0.00,11.11,0.00,0.00,19.86,21.16,0.00,8.59,9.55,17.61
WALNUT GROVE,50.00,13.21,10.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,50.00,18.36,18.19,0.00,7.14,5.00,16.73
LOGANVILLE NORTH,0.00,7.28,8.79,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,9.09,0.00,15.20,16.58,0.00,5.26,4.14,13.44
SOCIAL CIRCLE,0.00,7.11,9.09,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,11.11,12.50,0.00,19.29,21.54,0.00,7.16,5.34,15.39
SOUTH MONROE,0.00,14.63,14.13,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.35,31.60,0.00,7.72,6.38,23.29
NORTH MONROE,0.00,8.78,8.65,0.00,5.56,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.15,25.63,0.00,11.28,9.35,15.51
LOGANVILLE SOUTH,0.00,7.59,7.12,0.00,11.11,0.00,0.00,0.00,0.00,0.00,6.06,9.52,0.00,10.53,0.00,0.00,16.06,16.39,0.00,4.55,1.71,12.80
WEST WALTON,100.0,10.13,9.59,0.00,10.00,14.29,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,16.67,0.00,18.64,21.33,0.00,6.86,7.84,17.65
BROKEN ARROW,0.00,9.43,6.83,0.00,10.00,0.00,0.00,0.00,0.00,0.00,13.33,12.50,0.00,0.00,0.00,0.00,15.52,17.97,0.00,3.48,7.41,14.67
BAY CREEK,0.00,9.09,10.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,16.05,17.83,0.00,5.26,3.08,15.01
E MONROE,0.00,10.51,8.56,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.56,15.38,0.00,0.00,20.00,0.00,27.29,30.01,0.00,7.34,6.98,17.75
W MONROE,0.00,15.38,15.79,0.00,66.67,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,25.00,0.00,29.10,32.36,0.00,7.32,12.50,26.82
TARA,0.00,8.90,8.58,0.00,7.69,8.33,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,14.33,16.07,0.00,4.44,6.10,11.86
MOUNTAIN,0.00,17.39,12.50,0.00,33.33,0.00,0.00,0.00,50.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,28.38,31.11,0.00,26.83,21.88,26.79
JERSEY,0.00,17.58,7.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,14.29,50.00,0.00,50.00,0.00,0.00,19.41,21.72,0.00,4.76,0.00,18.93
BLASINGAME,0.00,32.31,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.83,44.62,0.00,9.52,20.83,41.69
GOOD HOPE,0.00,21.88,19.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,40.00,0.00,25.00,0.00,0.00,35.37,35.10,0.00,16.67,11.94,31.43
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,25.00,11.24,10.16,0.00,7.14,5.88,0.00,0.00,20.00,0.00,4.56,7.44,0.00,4.42,5.70,10.00,21.57,23.14,0.00,8.37,7.48,18.38
