PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
ELLENWOOD,13.16,18.17,0.00,16.03
FOREST PARK 1,7.23,9.04,0.00,8.21
FOREST PARK 2,7.52,11.31,0.00,9.57
FOREST PARK 3,8.13,13.07,0.00,10.87
FOREST PARK 4,12.61,16.57,0.00,14.70
FOREST PARK 5,5.90,9.12,0.00,7.76
FOREST PARK 6,13.61,14.55,0.00,14.09
JONESBORO 1,9.87,15.35,16.67,13.10
JONESBORO 2,10.91,16.29,0.00,14.02
JONESBORO 3,15.65,21.11,0.00,18.67
JONESBORO 4,8.34,10.52,0.00,9.63
JONESBORO 5,15.01,19.67,0.00,17.71
JONESBORO 6,32.26,32.77,0.00,32.53
JONESBORO 7,15.24,18.50,20.00,17.10
JONESBORO 8,5.88,7.70,0.00,6.96
JONESBORO 9,6.86,9.04,0.00,8.08
JONESBORO 10,6.49,10.14,0.00,8.70
JONESBORO 11,17.95,22.62,0.00,20.47
JONESBORO 12,9.43,15.15,0.00,12.76
JONESBORO 13,20.84,23.56,0.00,22.39
JONESBORO 14,21.89,26.21,0.00,24.19
JONESBORO 15,5.15,7.89,0.00,6.80
JONESBORO 16,9.36,12.82,0.00,11.40
JONESBORO 17,9.70,15.24,0.00,12.96
JONESBORO 18,9.30,12.65,0.00,11.24
LAKE CITY,6.57,8.01,0.00,7.44
LOVEJOY 1,17.59,20.59,0.00,19.26
LOVEJOY 2,10.05,14.10,0.00,12.37
LOVEJOY 3,12.07,13.76,33.33,13.08
LOVEJOY 4,12.87,20.04,0.00,16.93
LOVEJOY 5,9.99,14.93,0.00,12.87
MORROW 1,7.29,13.02,0.00,10.62
MORROW 2,15.63,19.47,0.00,17.71
MORROW 3,9.55,13.78,0.00,11.93
MORROW 4,11.43,12.78,0.00,12.15
MORROW 5,15.09,20.13,0.00,17.92
MORROW 6,11.71,16.73,0.00,14.49
MORROW 7,8.93,13.36,0.00,11.48
MORROW 8,11.61,19.13,0.00,16.04
MORROW 9,15.37,17.31,0.00,16.45
OAK 1,6.23,9.99,0.00,8.40
OAK 2,5.63,7.78,0.00,6.80
OAK 3,5.22,7.95,0.00,6.73
OAK 4,7.05,9.95,0.00,8.72
PANHANDLE 1,15.17,18.99,0.00,17.34
PANHANDLE 2,20.02,23.66,0.00,22.03
RIVERDALE 1,19.43,24.10,0.00,22.04
RIVERDALE 2,10.34,15.42,0.00,13.36
RIVERDALE 3,10.73,15.63,0.00,13.50
RIVERDALE 4,8.13,10.96,0.00,9.78
RIVERDALE 5,12.55,16.78,0.00,15.05
RIVERDALE 6,6.67,7.81,0.00,7.30
RIVERDALE 7,5.44,6.77,0.00,6.19
RIVERDALE 8,19.96,26.33,50.00,23.54
RIVERDALE 9,9.43,13.21,0.00,11.55
RIVERDALE 10,3.31,4.41,0.00,3.95
RIVERDALE 11,17.51,26.22,0.00,22.14
RIVERDALE 12,10.94,17.92,0.00,14.92
TOTAL,11.48,15.19,2.86,13.59
