AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.36,0.00,0.00,0.00,15.62,11.76,10.80
25-29,0.00,1.37,7.69,0.00,25.00,12.86,6.45,8.75
30-34,0.00,1.60,10.00,0.00,100.0,19.37,0.00,12.49
35-39,0.00,9.03,6.25,0.00,0.00,28.01,12.90,20.52
40-44,0.00,6.95,0.00,100.0,0.00,34.33,22.73,24.97
45-49,0.00,7.92,0.00,0.00,0.00,34.95,25.00,25.94
50-54,16.67,11.80,0.00,0.00,0.00,36.18,23.53,28.73
55-59,0.00,14.52,0.00,100.0,0.00,37.53,19.23,29.54
60-64,0.00,23.10,0.00,0.00,0.00,43.77,25.00,36.99
65-OVER,28.57,21.17,0.00,0.00,25.00,47.22,17.65,41.11
TOTAL,7.69,11.23,3.16,66.67,12.12,35.19,15.09,27.30
