AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,7.69,2.10,2.27,0.00,0.00,14.78,7.11,12.18
25-29,0.00,2.27,5.00,0.00,9.09,11.60,7.46,10.23
30-34,40.00,3.48,13.33,0.00,0.00,21.55,15.00,19.07
35-39,12.50,6.36,0.00,0.00,0.00,26.77,18.63,23.90
40-44,0.00,9.92,0.00,0.00,0.00,32.76,16.09,29.15
45-49,0.00,11.65,20.00,0.00,60.00,34.42,13.98,31.30
50-54,11.11,12.41,14.29,0.00,0.00,36.96,18.42,33.66
55-59,33.33,13.49,12.50,0.00,100.0,37.81,18.99,34.94
60-64,20.00,17.12,0.00,0.00,25.00,44.42,13.58,40.42
65-OVER,21.43,21.45,20.00,50.00,33.33,50.65,30.08,47.47
TOTAL,13.79,11.14,6.94,20.00,12.99,34.32,14.91,30.71
