AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,4.35,0.00,0.00,0.00,26.56,14.29,18.25
25-29,0.00,5.13,0.00,0.00,0.00,27.27,5.56,18.06
30-34,0.00,9.30,0.00,0.00,0.00,30.67,16.67,22.72
35-39,0.00,11.67,25.00,0.00,0.00,36.82,0.00,27.69
40-44,0.00,16.33,0.00,0.00,0.00,40.29,20.00,33.33
45-49,40.00,11.21,50.00,0.00,50.00,42.90,16.67,34.59
50-54,0.00,32.89,25.00,0.00,0.00,49.27,16.67,43.65
55-59,0.00,30.29,0.00,0.00,0.00,56.98,23.08,46.93
60-64,0.00,41.03,0.00,0.00,0.00,52.44,16.67,47.78
65-OVER,50.00,31.23,100.0,0.00,40.00,58.68,42.11,52.77
TOTAL,15.00,21.20,16.00,0.00,15.79,46.66,18.03,38.51
