AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,18.18,6.390,3.030,0.00,0.00,16.91,8.480,11.91
25-29,0.00,6.250,0.00,0.00,0.00,18.21,10.84,12.38
30-34,10.00,12.68,23.08,0.00,0.00,26.99,15.79,20.56
35-39,21.43,17.34,0.00,0.00,20.00,29.27,19.35,24.20
40-44,7.140,24.02,10.00,0.00,12.50,34.16,12.50,29.65
45-49,18.18,26.45,23.08,0.00,50.00,39.68,19.10,34.45
50-54,5.000,33.26,23.08,0.00,28.57,42.38,17.72,37.90
55-59,4.000,38.34,11.76,0.00,0.00,45.13,12.99,41.22
60-64,20.00,42.57,40.00,0.00,25.00,52.69,12.50,48.16
65-OVER,14.29,45.50,29.41,50.00,14.29,55.10,32.81,51.90
TOTAL,10.97,26.76,13.33,4.550,10.13,40.74,16.58,34.77
