AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,22.22,0.00,0.00,20.40,9.09,19.35
25-29,0.00,0.00,12.50,0.00,0.00,15.49,26.67,15.62
30-34,33.33,0.00,28.57,0.00,0.00,21.40,13.64,20.82
35-39,0.00,0.00,0.00,0.00,0.00,28.49,3.57,27.30
40-44,0.00,0.00,18.18,0.00,100.0,28.55,9.76,27.58
45-49,37.50,0.00,0.00,0.00,0.00,32.81,12.82,31.63
50-54,0.00,0.00,0.00,0.00,33.33,31.23,15.00,30.16
55-59,0.00,0.00,36.36,0.00,33.33,36.08,25.29,35.34
60-64,0.00,0.00,0.00,100.0,33.33,37.14,29.76,36.57
65-OVER,9.09,28.57,25.00,0.00,36.36,42.64,45.04,42.59
TOTAL,11.63,8.00,17.58,20.00,23.26,34.96,27.05,34.38
