AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.400,5.260,0.00,0.00,15.98,4.000,13.57
25-29,0.00,7.810,6.060,0.00,0.00,14.19,20.00,12.80
30-34,50.00,11.67,10.53,0.00,0.00,20.93,10.00,18.74
35-39,0.00,10.28,0.00,0.00,0.00,24.04,0.00,20.73
40-44,0.00,10.78,10.00,0.00,0.00,29.83,6.250,25.96
45-49,33.33,14.43,0.00,0.00,0.00,32.66,14.29,29.08
50-54,0.00,19.35,7.690,0.00,25.00,38.67,12.50,34.49
55-59,0.00,28.93,22.22,0.00,0.00,41.53,33.33,38.86
60-64,0.00,33.08,0.00,0.00,33.33,45.50,28.57,42.76
65-OVER,0.00,29.32,30.00,0.00,0.00,44.87,13.33,42.20
TOTAL,13.33,18.92,7.780,0.00,8.330,33.10,12.69,29.85
