AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.53,1.65,0.00,1.12,8.26,3.63,6.11
25-29,8.33,1.08,2.17,0.00,1.64,5.35,3.73,4.57
30-34,2.56,1.28,6.60,25.00,7.32,8.78,4.33,7.30
35-39,15.00,2.00,3.57,0.00,8.57,12.26,7.25,10.37
40-44,6.67,3.53,1.46,33.33,13.64,15.51,5.71,12.85
45-49,8.11,7.44,2.17,0.00,8.82,18.00,7.05,15.63
50-54,10.00,9.46,2.97,0.00,3.70,19.93,8.30,17.54
55-59,0.00,9.18,4.82,0.00,3.57,23.64,9.14,20.91
60-64,0.00,11.00,10.71,0.00,18.75,28.45,9.09,25.39
65-OVER,5.13,14.70,6.49,33.33,5.56,34.47,17.32,31.88
TOTAL,5.14,6.04,3.45,9.09,5.39,19.63,6.92,16.63
